view,method,run,episode,score,best_score,distance_integral_score,training_return,cfd_steps,teacher_cfd_steps,cumulative_cfd_steps,candidate,iteration
episode,BC-PPO,4,130,-6.396739836717785,-4.5712978684278625,-6.396739836717785,-9.578426568498653,,,,,
episode,BC-PPO,4,131,-5.542649394980653,-4.5712978684278625,-5.542649394980653,-8.534578898897296,,,,,
episode,BC-PPO,4,132,-4.7716616623125505,-4.5712978684278625,-4.7716616623125505,-5.546571747457836,,,,,
episode,BC-PPO,4,133,-3.169906537029055,-3.169906537029055,-3.169906537029055,-5.597681531577837,,,,,
episode,BC-PPO,4,134,-6.443522057303597,-3.169906537029055,-6.443522057303597,-9.550451267930615,,,,,
episode,BC-PPO,4,135,-4.3319249444033545,-3.169906537029055,-4.3319249444033545,-7.007915273410518,,,,,
episode,BC-PPO,4,136,-5.002866499481626,-3.169906537029055,-5.002866499481626,-7.816966970393593,,,,,
episode,BC-PPO,4,137,-4.65173640174651,-3.169906537029055,-4.65173640174651,-7.396993626444238,,,,,
episode,BC-PPO,4,138,-6.239674654856026,-3.169906537029055,-6.239674654856026,-9.394235769523299,,,,,
episode,BC-PPO,4,139,-4.826849086690565,-3.169906537029055,-4.826849086690565,-7.6477017498825095,,,,,
episode,BC-PPO,4,140,-4.582215572758045,-3.169906537029055,-4.582215572758045,-5.302087074599265,,,,,
episode,BC-PPO,4,141,-4.157884603910526,-3.169906537029055,-4.157884603910526,-6.787042358011252,,,,,
episode,BC-PPO,4,142,-5.951705500547216,-3.169906537029055,-5.951705500547216,-8.95780348713755,,,,,
episode,BC-PPO,4,143,-5.026259176932772,-3.169906537029055,-5.026259176932772,-7.848862178387289,,,,,
episode,BC-PPO,4,144,-8.863615092462476,-3.169906537029055,-8.863615092462476,-12.616563617627227,,,,,
episode,BC-PPO,4,145,-5.006880755647439,-3.169906537029055,-5.006880755647439,-7.812318506703758,,,,,
episode,BC-PPO,4,146,-8.916477863035851,-3.169906537029055,-8.916477863035851,-10.666223797210497,,,,,
episode,BC-PPO,4,147,-4.767833936230073,-3.169906537029055,-4.767833936230073,-7.547314695068141,,,,,
episode,BC-PPO,4,148,-4.644701481022342,-3.169906537029055,-4.644701481022342,-7.439386309860326,,,,,
episode,BC-PPO,4,149,-5.188207756520153,-3.169906537029055,-5.188207756520153,-7.981774987125744,,,,,
episode,BC-PPO,4,150,-7.107934456927053,-3.169906537029055,-7.107934456927053,-10.45610272551079,,,,,
episode,BC-PPO,4,151,-4.552938134074143,-3.169906537029055,-4.552938134074143,-7.320427452914189,,,,,
episode,BC-PPO,4,152,-6.232393001104169,-3.169906537029055,-6.232393001104169,-9.389851186381424,,,,,
episode,BC-PPO,4,153,-4.461118344777708,-3.169906537029055,-4.461118344777708,-7.213041810266908,,,,,
episode,BC-PPO,4,154,-4.514838177509089,-3.169906537029055,-4.514838177509089,-7.2866786907956875,,,,,
episode,BC-PPO,4,155,-4.1045388402410286,-3.169906537029055,-4.1045388402410286,-6.7831638102990075,,,,,
episode,BC-PPO,4,156,-3.617902584174411,-3.169906537029055,-3.617902584174411,-6.088373835361208,,,,,
episode,BC-PPO,4,157,-9.148068345870369,-3.169906537029055,-9.148068345870369,-12.97525910287465,,,,,
episode,BC-PPO,4,158,-4.6465438511346395,-3.169906537029055,-4.6465438511346395,-7.445280754465376,,,,,
episode,BC-PPO,4,159,-3.060608119459625,-3.060608119459625,-3.060608119459625,-5.479390717201843,,,,,
episode,BC-PPO,4,160,-4.123298801931867,-3.060608119459625,-4.123298801931867,-4.767721760371797,,,,,
episode,BC-PPO,4,161,-4.83445323448564,-3.060608119459625,-4.83445323448564,-7.654965353289779,,,,,
episode,BC-PPO,4,162,-3.238216294842994,-3.060608119459625,-3.238216294842994,-5.682311796048749,,,,,
episode,BC-PPO,4,163,-4.9737632959664975,-3.060608119459625,-4.9737632959664975,-7.790586659680269,,,,,
episode,BC-PPO,4,164,-9.0383322971374,-3.060608119459625,-9.0383322971374,-10.812887781649184,,,,,
episode,BC-PPO,4,165,-10.850552964462015,-3.060608119459625,-10.850552964462015,-15.089979104602897,,,,,
episode,BC-PPO,4,166,-4.135126955081368,-3.060608119459625,-4.135126955081368,-6.815774956404233,,,,,
episode,BC-PPO,4,167,-3.6517298732081382,-3.060608119459625,-3.6517298732081382,-6.225000859406588,,,,,
episode,BC-PPO,4,168,-12.744836594293545,-3.060608119459625,-12.744836594293545,-17.291335747229574,,,,,
episode,BC-PPO,4,169,-8.765311334098396,-3.060608119459625,-8.765311334098396,-10.491385082658255,,,,,
episode,BC-PPO,4,170,-6.2975633680074115,-3.060608119459625,-6.2975633680074115,-9.46959532084599,,,,,
episode,BC-PPO,4,171,-9.121931865795077,-3.060608119459625,-9.121931865795077,-10.929876856826539,,,,,
episode,BC-PPO,4,172,-12.468538674473432,-3.060608119459625,-12.468538674473432,-16.959270149271326,,,,,
episode,BC-PPO,4,173,-5.769495055177554,-3.060608119459625,-5.769495055177554,-8.78967831317732,,,,,
episode,BC-PPO,4,174,-3.2873540927688403,-3.060608119459625,-3.2873540927688403,-5.775994057478122,,,,,
episode,BC-PPO,4,175,-4.0489022552646645,-3.060608119459625,-4.0489022552646645,-6.705071462124867,,,,,
episode,BC-PPO,4,176,-4.592177069387141,-3.060608119459625,-4.592177069387141,-7.371900292930158,,,,,
episode,BC-PPO,4,177,-14.695555926649563,-3.060608119459625,-14.695555926649563,-17.637696371695295,,,,,
episode,BC-PPO,4,178,-3.719190575509344,-3.060608119459625,-3.719190575509344,-6.287188968448888,,,,,
episode,BC-PPO,4,179,-2.432607297916613,-2.432607297916613,-2.432607297916613,-4.716053837886552,,,,,
episode,BC-PPO,4,180,-3.986570433628354,-2.432607297916613,-3.986570433628354,-6.624670154237041,,,,,
episode,BC-PPO,4,181,-4.054068773216375,-2.432607297916613,-4.054068773216375,-6.697349968587941,,,,,
episode,BC-PPO,4,182,-7.31778250897981,-2.432607297916613,-7.31778250897981,-10.719759476383754,,,,,
episode,BC-PPO,4,183,-12.531731965718063,-2.432607297916613,-12.531731965718063,-17.034840365850943,,,,,
episode,BC-PPO,4,184,-3.1755789466960778,-2.432607297916613,-3.1755789466960778,-5.626147317871332,,,,,
episode,BC-PPO,4,185,-1.8416415796867063,-1.8416415796867063,-1.8416415796867063,0.04043184941211986,,,,,
episode,BC-PPO,4,186,-4.652553282680992,-1.8416415796867063,-4.652553282680992,-7.443844593656315,,,,,
episode,BC-PPO,4,187,-3.3136166010837917,-1.8416415796867063,-3.3136166010837917,-5.793016237820298,,,,,
episode,BC-PPO,4,188,-4.00252142845589,-1.8416415796867063,-4.00252142845589,-6.640251625692779,,,,,
episode,BC-PPO,4,189,-3.787112354700069,-1.8416415796867063,-3.787112354700069,-6.383518857727843,,,,,
episode,BC-PPO,4,190,-5.938484479904151,-1.8416415796867063,-5.938484479904151,-9.025299632054768,,,,,
episode,BC-PPO,4,191,-3.884040239191463,-1.8416415796867063,-3.884040239191463,-6.500088689304527,,,,,
episode,BC-PPO,4,192,-5.030854701410353,-1.8416415796867063,-5.030854701410353,-7.9108056028384794,,,,,
episode,BC-PPO,4,193,-14.529874587959615,-1.8416415796867063,-14.529874587959615,-17.43796663924848,,,,,
episode,BC-PPO,4,194,-4.8256753729612,-1.8416415796867063,-4.8256753729612,-7.6561738467420275,,,,,
episode,BC-PPO,4,195,-5.046604425069297,-1.8416415796867063,-5.046604425069297,-7.922882095953594,,,,,
episode,BC-PPO,4,196,-5.134407524524199,-1.8416415796867063,-5.134407524524199,-8.036514213432538,,,,,
episode,BC-PPO,4,197,-3.9355458093217166,-1.8416415796867063,-3.9355458093217166,-6.568427494472603,,,,,
episode,BC-PPO,4,198,-4.134382484937738,-1.8416415796867063,-4.134382484937738,-6.813889030911157,,,,,
episode,BC-PPO,4,199,-13.164075423398998,-1.8416415796867063,-13.164075423398998,-15.795765449796852,,,,,
episode,BC-PPO,4,200,-1.8158409395297905,-1.8158409395297905,-1.8158409395297905,0.06729404926197802,,,,,
episode,BC-PPO,4,201,-4.925714774225024,-1.8158409395297905,-4.925714774225024,-7.777574974449247,,,,,
episode,BC-PPO,4,202,-12.546096171575991,-1.8158409395297905,-12.546096171575991,-17.05209182455951,,,,,
episode,BC-PPO,4,203,-4.025971282618577,-1.8158409395297905,-4.025971282618577,-6.652240943999469,,,,,
episode,BC-PPO,4,204,-3.704033799429384,-1.8158409395297905,-3.704033799429384,-6.269722536827105,,,,,
episode,BC-PPO,4,205,-9.588369747178582,-1.8158409395297905,-9.588369747178582,-11.47075677117967,,,,,
episode,BC-PPO,4,206,-13.812228263201785,-1.8158409395297905,-13.812228263201785,-18.57562603488906,,,,,
episode,BC-PPO,4,207,-4.826257826232789,-1.8158409395297905,-4.826257826232789,-7.652587770441002,,,,,
episode,BC-PPO,4,208,-5.005427785820575,-1.8158409395297905,-5.005427785820575,-7.869899745418519,,,,,
episode,BC-PPO,4,209,-5.006618378775836,-1.8158409395297905,-5.006618378775836,-7.873261440294153,,,,,
episode,BC-PPO,4,210,-4.247041453774165,-1.8158409395297905,-4.247041453774165,-6.936785099229758,,,,,
episode,BC-PPO,4,211,-5.560317061300589,-1.8158409395297905,-5.560317061300589,-8.550512438146715,,,,,
episode,BC-PPO,4,212,-9.208131720643713,-1.8158409395297905,-9.208131720643713,-10.999323812255616,,,,,
episode,BC-PPO,4,213,-3.7593213756958512,-1.8158409395297905,-3.7593213756958512,-6.352318650030043,,,,,
episode,BC-PPO,4,214,-4.262008256328725,-1.8158409395297905,-4.262008256328725,-6.969247691890811,,,,,
episode,BC-PPO,4,215,-3.8803793240040028,-1.8158409395297905,-3.8803793240040028,-6.4978860559737175,,,,,
episode,BC-PPO,4,216,-4.214570177311553,-1.8158409395297905,-4.214570177311553,-6.9127352382216145,,,,,
episode,BC-PPO,4,217,-4.4876236730999715,-1.8158409395297905,-4.4876236730999715,-7.247964366777546,,,,,
episode,BC-PPO,4,218,-3.827399397674282,-1.8158409395297905,-3.827399397674282,-6.425065661259565,,,,,
episode,BC-PPO,4,219,-4.917787862044595,-1.8158409395297905,-4.917787862044595,-7.7711863936414325,,,,,
episode,BC-PPO,4,220,-4.213171401117017,-1.8158409395297905,-4.213171401117017,-6.898369483760735,,,,,
episode,BC-PPO,4,221,-3.595036696044736,-1.8158409395297905,-3.595036696044736,-6.145383045696545,,,,,
episode,BC-PPO,4,222,-3.2112522594061303,-1.8158409395297905,-3.2112522594061303,-5.670993993450013,,,,,
episode,BC-PPO,4,223,-4.148664975174812,-1.8158409395297905,-4.148664975174812,-6.828419953311356,,,,,
episode,BC-PPO,4,224,-4.729488681165948,-1.8158409395297905,-4.729488681165948,-7.539076249432949,,,,,
episode,BC-PPO,4,225,-5.240015929880585,-1.8158409395297905,-5.240015929880585,-8.178354537663783,,,,,
episode,BC-PPO,4,226,-3.6600428993242766,-1.8158409395297905,-3.6600428993242766,-6.239312739295587,,,,,
episode,BC-PPO,4,227,-3.3478908019036053,-1.8158409395297905,-3.3478908019036053,-5.84988671812111,,,,,
episode,BC-PPO,4,228,-4.459297549126606,-1.8158409395297905,-4.459297549126606,-7.209099626466723,,,,,
episode,BC-PPO,4,229,-4.58510387502471,-1.8158409395297905,-4.58510387502471,-7.370648184266446,,,,,
episode,BC-PPO,4,230,-4.156723475978991,-1.8158409395297905,-4.156723475978991,-6.830457260203587,,,,,
episode,BC-PPO,4,231,-4.116587205344274,-1.8158409395297905,-4.116587205344274,-6.7806341290221,,,,,
episode,BC-PPO,4,232,-6.497533071119647,-1.8158409395297905,-6.497533071119647,-9.700813204813265,,,,,
episode,BC-PPO,4,233,-4.083896880776084,-1.8158409395297905,-4.083896880776084,-6.742202461188018,,,,,
episode,BC-PPO,4,234,-5.854696948828279,-1.8158409395297905,-5.854696948828279,-8.894096256308723,,,,,
episode,BC-PPO,4,235,-5.502588920714543,-1.8158409395297905,-5.502588920714543,-8.474483468990032,,,,,
episode,BC-PPO,4,236,-4.685067267415496,-1.8158409395297905,-4.685067267415496,-7.475433678322105,,,,,
episode,BC-PPO,4,237,-5.046932844192678,-1.8158409395297905,-5.046932844192678,-7.91934100436868,,,,,
episode,BC-PPO,4,238,-6.124349123662663,-1.8158409395297905,-6.124349123662663,-9.26583204574207,,,,,
episode,BC-PPO,4,239,-3.0630739621992378,-1.8158409395297905,-3.0630739621992378,-5.48148795972641,,,,,
episode,BC-PPO,4,240,-9.333869034034919,-1.8158409395297905,-9.333869034034919,-11.205779841245784,,,,,
episode,BC-PPO,4,241,-3.643457950019056,-1.8158409395297905,-3.643457950019056,-6.20532468558472,,,,,
episode,BC-PPO,4,242,-3.3158716458728645,-1.8158409395297905,-3.3158716458728645,-5.794570972845518,,,,,
episode,BC-PPO,4,243,-5.157581849712747,-1.8158409395297905,-5.157581849712747,-8.067438532378741,,,,,
episode,BC-PPO,4,244,-2.8135397839454863,-1.8158409395297905,-2.8135397839454863,-5.173366480299041,,,,,
episode,BC-PPO,4,245,-4.917019285745017,-1.8158409395297905,-4.917019285745017,-7.769687836862227,,,,,
episode,BC-PPO,4,246,-3.2435544236188583,-1.8158409395297905,-3.2435544236188583,-5.724002018745004,,,,,
episode,BC-PPO,4,247,-3.811255392208759,-1.8158409395297905,-3.811255392208759,-6.409513986099703,,,,,
episode,BC-PPO,4,248,-4.188595212685822,-1.8158409395297905,-4.188595212685822,-6.88459242179763,,,,,
episode,BC-PPO,4,249,-4.782811186480733,-1.8158409395297905,-4.782811186480733,-7.613260991081555,,,,,
episode,BC-PPO,4,250,-4.546787595966268,-1.8158409395297905,-4.546787595966268,-7.319461642234443,,,,,
episode,BC-PPO,4,251,-4.884094008200339,-1.8158409395297905,-4.884094008200339,-7.743773835667143,,,,,
episode,BC-PPO,4,252,-4.684267818293625,-1.8158409395297905,-4.684267818293625,-7.501494025488741,,,,,
episode,BC-PPO,4,253,-4.148089994453457,-1.8158409395297905,-4.148089994453457,-6.838495359559007,,,,,
episode,BC-PPO,4,254,-3.934601802905849,-1.8158409395297905,-3.934601802905849,-6.576903802350145,,,,,
episode,BC-PPO,4,255,-4.750336228292075,-1.8158409395297905,-4.750336228292075,-7.580694948093362,,,,,
episode,BC-PPO,4,256,-3.932529841554582,-1.8158409395297905,-3.932529841554582,-6.585708009094092,,,,,
episode,BC-PPO,4,257,-4.000425038893525,-1.8158409395297905,-4.000425038893525,-6.665704252221874,,,,,
episode,BC-PPO,4,258,-3.837804737480394,-1.8158409395297905,-3.837804737480394,-6.460678700263322,,,,,
episode,BC-PPO,4,259,-4.053410457946518,-1.8158409395297905,-4.053410457946518,-6.733022629709882,,,,,
episode,BC-PPO,4,260,-3.1776631379303177,-1.8158409395297905,-3.1776631379303177,-5.6514559458937015,,,,,
episode,BC-PPO,4,261,-7.187338678382889,-1.8158409395297905,-7.187338678382889,-10.562743374679611,,,,,
episode,BC-PPO,4,262,-2.486357571423628,-1.8158409395297905,-2.486357571423628,-4.80586883589948,,,,,
episode,BC-PPO,4,263,-3.5148589499268814,-1.8158409395297905,-3.5148589499268814,-6.057505120681803,,,,,
episode,BC-PPO,4,264,-3.672575579284298,-1.8158409395297905,-3.672575579284298,-6.267489325764153,,,,,
episode,BC-PPO,4,265,-4.335874420293887,-1.8158409395297905,-4.335874420293887,-7.073423758498787,,,,,
episode,BC-PPO,4,266,-4.793138316039967,-1.8158409395297905,-4.793138316039967,-7.639903757836629,,,,,
episode,BC-PPO,4,267,-4.502399835795669,-1.8158409395297905,-4.502399835795669,-7.288296211082691,,,,,
episode,BC-PPO,4,268,-5.161447062501295,-1.8158409395297905,-5.161447062501295,-8.093968545513158,,,,,
episode,BC-PPO,4,269,-4.741380734059923,-1.8158409395297905,-4.741380734059923,-7.578320761688365,,,,,
episode,BC-PPO,4,270,-4.127211672337029,-1.8158409395297905,-4.127211672337029,-6.834898619578756,,,,,
episode,BC-PPO,4,271,-4.441710074706879,-1.8158409395297905,-4.441710074706879,-7.210756144821344,,,,,
episode,BC-PPO,4,272,-2.6614936867315926,-1.8158409395297905,-2.6614936867315926,-5.0225819702468915,,,,,
episode,BC-PPO,4,273,-5.615485259443,-1.8158409395297905,-5.615485259443,-8.646108930755485,,,,,
episode,BC-PPO,4,274,-2.895415223598519,-1.8158409395297905,-2.895415223598519,-5.303189560449773,,,,,
episode,BC-PPO,4,275,-4.009664546093624,-1.8158409395297905,-4.009664546093624,-6.6824015632593,,,,,
episode,BC-PPO,4,276,-5.119619322920424,-1.8158409395297905,-5.119619322920424,-8.040362463827659,,,,,
episode,BC-PPO,4,277,-4.769106704081596,-1.8158409395297905,-4.769106704081596,-7.604168617617518,,,,,
episode,BC-PPO,4,278,-9.743310507537611,-1.8158409395297905,-9.743310507537611,-11.724443776804891,,,,,
episode,BC-PPO,4,279,-6.255391949061581,-1.8158409395297905,-6.255391949061581,-9.427255602540555,,,,,
episode,BC-PPO,4,280,-3.53434615784229,-1.8158409395297905,-3.53434615784229,-6.097512833536577,,,,,
episode,BC-PPO,4,281,-3.4142829520070563,-1.8158409395297905,-3.4142829520070563,-5.945747785238796,,,,,
episode,BC-PPO,4,282,-2.915822466857106,-1.8158409395297905,-2.915822466857106,-5.326503027048785,,,,,
episode,BC-PPO,4,283,-3.908316428082361,-1.8158409395297905,-3.908316428082361,-6.549340970588268,,,,,
episode,BC-PPO,4,284,-4.762452226176669,-1.8158409395297905,-4.762452226176669,-7.593778771564074,,,,,
episode,BC-PPO,4,285,-3.375696555429326,-1.8158409395297905,-3.375696555429326,-5.890382235222967,,,,,
episode,BC-PPO,4,286,-3.674521367765593,-1.8158409395297905,-3.674521367765593,-6.2381614988960115,,,,,
episode,BC-PPO,4,287,-4.279574421198271,-1.8158409395297905,-4.279574421198271,-6.992015366949356,,,,,
episode,BC-PPO,4,288,-3.9659064029625553,-1.8158409395297905,-3.9659064029625553,-6.613325368094875,,,,,
episode,BC-PPO,4,289,-3.7751873718941527,-1.8158409395297905,-3.7751873718941527,-6.370398639333844,,,,,
episode,BC-PPO,4,290,-4.779112644703066,-1.8158409395297905,-4.779112644703066,-7.604016182029673,,,,,
episode,BC-PPO,4,291,-5.0509626712916145,-1.8158409395297905,-5.0509626712916145,-7.9337904610377565,,,,,
episode,BC-PPO,4,292,-3.8606695088755165,-1.8158409395297905,-3.8606695088755165,-6.470469093132119,,,,,
episode,BC-PPO,4,293,-5.931189403288069,-1.8158409395297905,-5.931189403288069,-9.009099908750414,,,,,
episode,BC-PPO,4,294,-4.795667397560238,-1.8158409395297905,-4.795667397560238,-7.610267549316646,,,,,
episode,BC-PPO,4,295,-4.859166196535975,-1.8158409395297905,-4.859166196535975,-7.693484561985459,,,,,
episode,BC-PPO,4,296,-4.713942470377334,-1.8158409395297905,-4.713942470377334,-7.519418434528299,,,,,
episode,BC-PPO,4,297,-4.761461197265273,-1.8158409395297905,-4.761461197265273,-7.581330072905937,,,,,
episode,BC-PPO,4,298,-4.776366738031623,-1.8158409395297905,-4.776366738031623,-7.59872613800139,,,,,
episode,BC-PPO,4,299,-4.89068719621352,-1.8158409395297905,-4.89068719621352,-7.739833149011637,,,,,
episode,BC-PPO,4,300,-5.202999424325834,-1.8158409395297905,-5.202999424325834,-8.11872279103921,,,,,
episode,BC-PPO,4,301,-7.213336456485194,-1.8158409395297905,-7.213336456485194,-10.575387405532963,,,,,
episode,BC-PPO,4,302,-5.025262615684933,-1.8158409395297905,-5.025262615684933,-7.900118890928338,,,,,
episode,BC-PPO,4,303,-5.142065365321944,-1.8158409395297905,-5.142065365321944,-8.03797363774591,,,,,
episode,BC-PPO,4,304,-4.992530854295532,-1.8158409395297905,-4.992530854295532,-7.858859425808755,,,,,
episode,BC-PPO,4,305,-4.862367617892197,-1.8158409395297905,-4.862367617892197,-7.696948265399218,,,,,
episode,BC-PPO,4,306,-5.064010074302582,-1.8158409395297905,-5.064010074302582,-7.941677541146716,,,,,
episode,BC-PPO,4,307,-3.5905682855300087,-1.8158409395297905,-3.5905682855300087,-6.132330821704502,,,,,
episode,BC-PPO,4,308,-5.091182128354857,-1.8158409395297905,-5.091182128354857,-7.975785591040057,,,,,
episode,BC-PPO,4,309,-4.573641446217047,-1.8158409395297905,-4.573641446217047,-7.349088573988133,,,,,
episode,BC-PPO,4,310,-4.565475314045071,-1.8158409395297905,-4.565475314045071,-7.339832121848535,,,,,
episode,BC-PPO,4,311,-5.012556664583137,-1.8158409395297905,-5.012556664583137,-7.882436887150261,,,,,
episode,BC-PPO,4,312,-3.5215899026884485,-1.8158409395297905,-3.5215899026884485,-6.051441911138261,,,,,
episode,BC-PPO,4,313,-3.3900799287586354,-1.8158409395297905,-3.3900799287586354,-5.881668088651415,,,,,
episode,BC-PPO,4,314,-2.910038717195311,-1.8158409395297905,-2.910038717195311,-5.288007884814795,,,,,
episode,BC-PPO,4,315,-2.640209308674515,-1.8158409395297905,-2.640209308674515,-4.977864374156203,,,,,
episode,BC-PPO,4,316,-4.668532032760517,-1.8158409395297905,-4.668532032760517,-7.48425588117877,,,,,
